entry_id,timestamp,level,logger_name,payload
0,2022-05-02 15:04:16,Level.info,ODSM,"onOpModeChanged %d"
1,2022-05-02 15:04:16,Level.info,ODATBM,"TramBlockMonitor disabled"
2,2022-05-02 15:04:16,Level.info,ODMTBM,"TramBlockMonitor disabled"
3,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor disabled"
4,2022-05-02 15:04:16,Level.info,ODSM,"onOpModeChanged %d"
5,2022-05-02 15:04:16,Level.info,ODATBM,"TramBlockMonitor disabled"
6,2022-05-02 15:04:16,Level.info,ODMTBM,"TramBlockMonitor disabled"
7,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor disabled"
8,2022-05-02 15:04:16,Level.info,ODSM,"Emergency mode OFF"
9,2022-05-02 15:04:16,Level.info,ODSM,"OD system disconnected"
10,2022-05-02 15:04:16,Level.info,ODSM,"Yumarr status OFFLINE"
11,2022-05-02 15:04:16,Level.info,ODSM,"Wrong software version"
12,2022-05-02 15:04:16,Level.info,ODSM,"Wrong software version"
13,2022-05-02 15:04:16,Level.info,ODSM,"onOpModeChanged %d"
14,2022-05-02 15:04:16,Level.info,ODATBM,"TramBlockMonitor disabled"
15,2022-05-02 15:04:16,Level.info,ODMTBM,"TramBlockMonitor disabled"
16,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor disabled"
17,2022-05-02 15:04:16,Level.info,ODSM,"onOpModeChanged %d"
18,2022-05-02 15:04:16,Level.info,ODATBM,"TramBlockMonitor disabled"
19,2022-05-02 15:04:16,Level.info,ODMTBM,"TramBlockMonitor disabled"
20,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor disabled"
21,2022-05-02 15:04:16,Level.info,ODSM,"onOpModeChanged %d"
22,2022-05-02 15:04:16,Level.info,ODATBM,"TramBlockMonitor disabled"
23,2022-05-02 15:04:16,Level.info,ODMTBM,"TramBlockMonitor disabled"
24,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor disabled"
25,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor: maxSpeed set to 0"
26,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor: maxNrCycles set to 0"
27,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor: allow static obstacles in stop zone set to: no"
28,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor: verbose logging ON"
29,2022-05-02 15:04:16,Level.info,ODSM,"onOpModeChanged %d"
30,2022-05-02 15:04:16,Level.info,ODATBM,"TramBlockMonitor disabled"
31,2022-05-02 15:04:16,Level.info,ODMTBM,"TramBlockMonitor disabled"
32,2022-05-02 15:04:16,Level.info,ODDBM,"DrillBlockMonitor disabled"
33,2022-05-02 15:04:16,Level.info,ODSM,"Yumarr status UNKNOWN"
34,2022-05-02 15:04:16,Level.info,ODSM,"Yumarr status UNKNOWN"
35,2022-05-02 15:04:29,Level.info,ODSM,"onOpModeChanged %d"
36,2022-05-02 15:04:29,Level.info,ODATBM,"TramBlockMonitor disabled"
37,2022-05-02 15:04:29,Level.info,ODMTBM,"TramBlockMonitor disabled"
38,2022-05-02 15:04:29,Level.info,ODDBM,"DrillBlockMonitor enabled"
39,2022-05-02 15:04:29,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
40,2022-05-02 15:04:30,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
41,2022-05-02 15:04:30,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
42,2022-05-02 15:04:31,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
43,2022-05-02 15:04:31,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
44,2022-05-02 15:04:32,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
45,2022-05-02 15:04:32,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
46,2022-05-02 15:04:33,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
47,2022-05-02 15:04:33,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
48,2022-05-02 15:04:34,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
49,2022-05-02 15:04:34,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
50,2022-05-02 15:04:35,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
51,2022-05-02 15:04:35,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
52,2022-05-02 15:04:36,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
53,2022-05-02 15:04:36,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
54,2022-05-02 15:04:37,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
55,2022-05-02 15:04:37,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
56,2022-05-02 15:04:38,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
57,2022-05-02 15:04:38,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
58,2022-05-02 15:04:39,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
59,2022-05-02 15:04:39,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
60,2022-05-02 15:04:40,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
61,2022-05-02 15:04:40,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
62,2022-05-02 15:04:41,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
63,2022-05-02 15:04:41,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
64,2022-05-02 15:04:42,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
65,2022-05-02 15:04:42,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
66,2022-05-02 15:04:43,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
67,2022-05-02 15:04:43,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
68,2022-05-02 15:04:44,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
69,2022-05-02 15:04:44,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
70,2022-05-02 15:04:45,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
71,2022-05-02 15:04:45,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
72,2022-05-02 15:04:46,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
73,2022-05-02 15:04:46,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
74,2022-05-02 15:04:47,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
75,2022-05-02 15:04:47,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
76,2022-05-02 15:04:48,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
77,2022-05-02 15:04:48,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
78,2022-05-02 15:04:49,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
79,2022-05-02 15:04:49,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
80,2022-05-02 15:04:50,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
81,2022-05-02 15:04:50,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
82,2022-05-02 15:04:51,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
83,2022-05-02 15:04:51,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
84,2022-05-02 15:04:52,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
85,2022-05-02 15:04:52,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
86,2022-05-02 15:04:53,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
87,2022-05-02 15:04:53,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
88,2022-05-02 15:04:54,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
89,2022-05-02 15:04:54,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
90,2022-05-02 15:04:55,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
91,2022-05-02 15:04:55,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
92,2022-05-02 15:04:56,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
93,2022-05-02 15:04:56,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
94,2022-05-02 15:04:57,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
95,2022-05-02 15:04:57,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
96,2022-05-02 15:04:58,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
97,2022-05-02 15:04:58,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
98,2022-05-02 15:04:59,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
99,2022-05-02 15:04:59,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
100,2022-05-02 15:05:00,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
101,2022-05-02 15:05:00,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
102,2022-05-02 15:05:01,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
103,2022-05-02 15:05:01,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
104,2022-05-02 15:05:02,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
105,2022-05-02 15:05:02,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
106,2022-05-02 15:05:03,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
107,2022-05-02 15:05:03,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
108,2022-05-02 15:05:04,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
109,2022-05-02 15:05:04,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
110,2022-05-02 15:05:05,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
111,2022-05-02 15:05:05,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
112,2022-05-02 15:05:06,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
113,2022-05-02 15:05:06,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
114,2022-05-02 15:05:07,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
115,2022-05-02 15:05:07,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
116,2022-05-02 15:05:08,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
117,2022-05-02 15:05:08,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
118,2022-05-02 15:05:09,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
119,2022-05-02 15:05:09,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
120,2022-05-02 15:05:10,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
121,2022-05-02 15:05:10,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
122,2022-05-02 15:05:11,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
123,2022-05-02 15:05:11,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
124,2022-05-02 15:05:12,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
125,2022-05-02 15:05:12,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
126,2022-05-02 15:05:13,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
127,2022-05-02 15:05:13,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
128,2022-05-02 15:05:14,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
129,2022-05-02 15:05:14,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
130,2022-05-02 15:05:15,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
131,2022-05-02 15:05:15,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
132,2022-05-02 15:05:16,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
133,2022-05-02 15:05:16,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
134,2022-05-02 15:05:17,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
135,2022-05-02 15:05:17,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
136,2022-05-02 15:05:18,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
137,2022-05-02 15:05:18,Level.info,ODSM,"OD system connected"
138,2022-05-02 15:05:18,Level.info,ODSM,"Yumarr status WAIT_FOR_INITIALIZING"
139,2022-05-02 15:05:18,Level.info,ODSM,"Correct software version"
140,2022-05-02 15:05:18,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
141,2022-05-02 15:05:19,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
142,2022-05-02 15:05:19,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
143,2022-05-02 15:05:20,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
144,2022-05-02 15:05:20,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
145,2022-05-02 15:05:21,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
146,2022-05-02 15:05:21,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
147,2022-05-02 15:05:22,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
148,2022-05-02 15:05:22,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
149,2022-05-02 15:05:23,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
150,2022-05-02 15:05:23,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
151,2022-05-02 15:05:24,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
152,2022-05-02 15:05:24,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
153,2022-05-02 15:05:25,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
154,2022-05-02 15:05:25,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
155,2022-05-02 15:05:26,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
156,2022-05-02 15:05:26,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
157,2022-05-02 15:05:27,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
158,2022-05-02 15:05:27,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
159,2022-05-02 15:05:28,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
160,2022-05-02 15:05:28,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
161,2022-05-02 15:05:29,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
162,2022-05-02 15:05:29,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
163,2022-05-02 15:05:30,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
164,2022-05-02 15:05:30,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
165,2022-05-02 15:05:31,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
166,2022-05-02 15:05:31,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
167,2022-05-02 15:05:32,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
168,2022-05-02 15:05:32,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
169,2022-05-02 15:05:33,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
170,2022-05-02 15:05:33,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
171,2022-05-02 15:05:34,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
172,2022-05-02 15:05:34,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
173,2022-05-02 15:05:35,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
174,2022-05-02 15:05:35,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
175,2022-05-02 15:05:36,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
176,2022-05-02 15:05:36,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
177,2022-05-02 15:05:37,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
178,2022-05-02 15:05:37,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
179,2022-05-02 15:05:38,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
180,2022-05-02 15:05:38,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
181,2022-05-02 15:05:39,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
182,2022-05-02 15:05:39,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
183,2022-05-02 15:05:40,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
184,2022-05-02 15:05:40,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
185,2022-05-02 15:05:41,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
186,2022-05-02 15:05:41,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
187,2022-05-02 15:05:42,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
188,2022-05-02 15:05:42,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
189,2022-05-02 15:05:43,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
190,2022-05-02 15:05:43,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
191,2022-05-02 15:05:44,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
192,2022-05-02 15:05:44,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
193,2022-05-02 15:05:45,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
194,2022-05-02 15:05:45,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
195,2022-05-02 15:05:46,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
196,2022-05-02 15:05:46,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
197,2022-05-02 15:05:47,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
198,2022-05-02 15:05:47,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
199,2022-05-02 15:05:48,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
200,2022-05-02 15:05:48,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
201,2022-05-02 15:05:49,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
202,2022-05-02 15:05:49,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
203,2022-05-02 15:05:50,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
204,2022-05-02 15:05:50,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
205,2022-05-02 15:05:51,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
206,2022-05-02 15:05:51,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
207,2022-05-02 15:05:52,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
208,2022-05-02 15:05:52,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
209,2022-05-02 15:05:53,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
210,2022-05-02 15:05:53,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
211,2022-05-02 15:05:54,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
212,2022-05-02 15:05:54,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
213,2022-05-02 15:05:55,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
214,2022-05-02 15:05:55,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
215,2022-05-02 15:05:56,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
216,2022-05-02 15:05:56,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
217,2022-05-02 15:05:57,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
218,2022-05-02 15:05:57,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
219,2022-05-02 15:05:58,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
220,2022-05-02 15:05:58,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
221,2022-05-02 15:05:59,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
222,2022-05-02 15:05:59,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
223,2022-05-02 15:06:00,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
224,2022-05-02 15:06:00,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
225,2022-05-02 15:06:01,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
226,2022-05-02 15:06:01,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
227,2022-05-02 15:06:02,Level.info,ODSM,"Yumarr status NO_ERRORS"
228,2022-05-02 15:06:02,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
229,2022-05-02 15:06:02,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
230,2022-05-02 15:06:03,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
231,2022-05-02 15:06:03,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
232,2022-05-02 15:06:04,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
233,2022-05-02 15:06:04,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
234,2022-05-02 15:06:05,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
235,2022-05-02 15:06:05,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
236,2022-05-02 15:06:05,Level.info,ODSM,"Obstacle warning active"
237,2022-05-02 15:06:06,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
238,2022-05-02 15:06:06,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
239,2022-05-02 15:06:07,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
240,2022-05-02 15:06:07,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
241,2022-05-02 15:06:08,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
242,2022-05-02 15:06:08,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
243,2022-05-02 15:06:09,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
244,2022-05-02 15:06:09,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
245,2022-05-02 15:06:10,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
246,2022-05-02 15:06:10,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
247,2022-05-02 15:06:11,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
248,2022-05-02 15:06:11,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
249,2022-05-02 15:06:12,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
250,2022-05-02 15:06:12,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
251,2022-05-02 15:06:13,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
252,2022-05-02 15:06:13,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
253,2022-05-02 15:06:14,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
254,2022-05-02 15:06:14,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
255,2022-05-02 15:06:15,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
256,2022-05-02 15:06:15,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
257,2022-05-02 15:06:16,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
258,2022-05-02 15:06:16,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
259,2022-05-02 15:06:17,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
260,2022-05-02 15:06:17,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
261,2022-05-02 15:06:18,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
262,2022-05-02 15:06:18,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
263,2022-05-02 15:06:19,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
264,2022-05-02 15:06:19,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
265,2022-05-02 15:06:20,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
266,2022-05-02 15:06:20,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
267,2022-05-02 15:06:21,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
268,2022-05-02 15:06:21,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
269,2022-05-02 15:06:22,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
270,2022-05-02 15:06:22,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
271,2022-05-02 15:06:23,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
272,2022-05-02 15:06:23,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
273,2022-05-02 15:06:24,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
274,2022-05-02 15:06:24,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
275,2022-05-02 15:06:25,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
276,2022-05-02 15:06:25,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
277,2022-05-02 15:06:26,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
278,2022-05-02 15:06:26,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
279,2022-05-02 15:06:27,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
280,2022-05-02 15:06:27,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
281,2022-05-02 15:06:28,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
282,2022-05-02 15:06:28,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
283,2022-05-02 15:06:29,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
284,2022-05-02 15:06:29,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
285,2022-05-02 15:06:30,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
286,2022-05-02 15:06:30,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
287,2022-05-02 15:06:31,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
288,2022-05-02 15:06:31,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
289,2022-05-02 15:06:32,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
290,2022-05-02 15:06:32,Level.info,ODDBM,"DrillZoneObject update with 0 object(s)"
291,2022-05-02 15:06:33,Level.info,ODDBM,"DrillZoneObject update with 1 object(s)"
292,2022-05-02 15:06:33,Level.info,ODDBM,"DrillZoneObject 7577307471361940905 has speed  0.003668 m/s"
293,2022-05-02 15:06:33,Level.info,ODDBM,"Drilling blocked"
294,2022-05-02 15:06:33,Level.info,ODDBM,"Nr of objects in drill zone: 1"
295,2022-05-02 15:06:33,Level.info,ODSM,"Drilling blocked"
296,2022-05-02 15:06:33,Level.info,ODDBM,"DrillZoneObject update with 1 object(s)"
297,2022-05-02 15:06:33,Level.info,ODDBM,"DrillZoneObject 7577307471361940905 has speed  0.005021 m/s"
298,2022-05-02 15:06:34,Level.info,ODDBM,"DrillZoneObject update with 1 object(s)"
299,2022-05-02 15:06:34,Level.info,ODDBM,"DrillZoneObject 7577307471361940905 has speed  0.011610 m/s"
300,2022-05-02 15:06:34,Level.info,ODDBM,"DrillZoneObject update with 1 object(s)"
301,2022-05-02 15:06:34,Level.info,ODDBM,"DrillZoneObject 7577307471361940905 has speed  0.022593 m/s"
302,2022-05-02 15:06:35,Level.info,ODDBM,"DrillZoneObject update with 1 object(s)"
303,2022-05-02 15:06:35,Level.info,ODDBM,"DrillZoneObject 7577307471361940905 has speed  0.012890 m/s"
304,2022-05-02 15:06:35,Level.info,ODDBM,"DrillZoneObject update with 1 object(s)"
305,2022-05-02 15:06:35,Level.info,ODDBM,"DrillZoneObject 7577307471361940905 has speed  0.006444 m/s"
306,2022-05-02 15:06:36,Level.info,ODDBM,"DrillZoneObject update with 1 object(s)"
